,Prediction,Actual
11158,small,small
11159,small,small
11160,small,small
11161,small,small
11162,small,small
11163,small,small
11164,small,small
11165,small,small
11166,small,small
11167,small,small
11168,small,small
11169,small,small
11170,small,small
11171,small,small
11172,small,small
11173,small,small
11174,small,small
11175,small,small
11176,small,small
11177,small,small
11178,small,small
11179,small,small
11180,small,small
11181,small,small
11182,small,small
11183,small,small
11184,small,small
11185,small,small
11186,small,small
11187,small,small
11188,small,small
11189,small,small
11190,small,small
11191,small,small
11192,small,small
11193,small,small
11194,small,small
11195,small,small
11196,small,small
11197,small,small
11198,small,small
11199,small,small
11200,small,small
11201,small,small
11202,small,small
11203,small,small
11204,small,small
11205,small,small
11206,small,small
11207,small,small
11208,small,small
11209,small,small
11210,small,small
11211,small,small
11212,big,small
11213,small,small
11214,small,small
11215,small,small
11216,small,small
11217,small,small
11218,small,small
11219,small,small
11220,small,small
11221,small,small
11222,small,small
11223,small,small
11224,small,small
11225,small,small
11226,small,small
11227,big,big
11228,small,small
11229,small,small
11230,small,small
11231,big,big
11232,small,small
11233,small,small
11234,small,small
11235,small,small
11236,small,small
11237,small,small
11238,small,small
11239,small,small
11240,small,small
11241,small,small
11242,small,small
11243,small,small
11244,small,small
11245,big,big
11246,small,small
11247,small,small
11248,small,small
11249,small,small
11250,small,small
11251,small,small
11252,small,small
11253,small,small
11254,small,small
11255,small,small
11256,small,small
11257,small,small
11258,small,small
11259,small,small
11260,small,small
11261,small,small
11262,small,small
11263,small,small
11264,small,small
11265,small,small
11266,small,small
11267,small,small
11268,small,small
11269,small,small
11270,small,small
11271,small,small
11272,small,small
11273,small,small
11274,small,small
11275,small,small
11276,small,small
11277,small,small
11278,small,small
11279,small,small
11280,small,small
11281,small,small
11282,small,small
11283,small,small
11284,small,small
11285,small,small
11286,small,small
11287,small,small
11288,small,small
11289,small,small
11290,small,small
11291,small,small
11292,small,small
11293,small,small
11294,small,small
11295,small,small
11296,small,small
11297,small,small
11298,small,small
11299,small,small
11300,small,small
11301,small,small
11302,small,small
11303,small,small
11304,small,small
11305,small,small
11306,small,small
11307,small,small
11308,small,small
11309,small,small
11310,small,small
11311,small,small
11312,small,small
11313,small,small
11314,small,small
11315,small,small
11316,small,small
11317,small,small
11318,small,small
11319,small,small
11320,small,small
11321,small,small
11322,small,small
11323,small,small
11324,small,small
11325,small,small
11326,small,small
11327,small,small
11328,small,small
11329,small,small
11330,small,small
11331,small,small
11332,small,small
11333,small,small
11334,small,small
11335,small,small
11336,small,small
11337,small,small
11338,small,small
11339,small,small
11340,small,small
11341,small,small
11342,small,small
11343,small,small
11344,small,small
11345,small,small
11346,small,small
11347,small,small
11348,small,small
11349,small,small
11350,small,small
11351,small,small
11352,small,small
11353,small,small
11354,small,small
11355,small,small
11356,small,small
11357,small,small
11358,small,small
11359,small,small
11360,small,small
11361,small,small
11362,small,small
11363,small,small
11364,small,small
11365,small,small
11366,big,small
11367,small,small
11368,small,small
11369,small,small
11370,small,small
11371,small,small
11372,small,small
11373,small,small
11374,small,small
11375,small,small
11376,small,small
11377,small,small
11378,small,small
11379,small,small
11380,small,small
11381,small,small
11382,small,small
11383,small,small
11384,small,small
11385,small,small
11386,small,small
11387,small,small
11388,small,small
11389,small,small
11390,small,small
11391,small,small
11392,small,small
11393,small,small
11394,small,small
11395,small,small
11396,small,small
11397,small,small
11398,small,small
11399,small,small
11400,small,small
11401,small,small
11402,small,small
11403,small,small
11404,small,small
11405,small,small
11406,small,small
11407,small,small
11408,small,small
11409,small,small
11410,small,small
11411,small,small
11412,small,small
11413,small,small
11414,small,small
11415,small,small
11416,small,small
11417,small,small
11418,small,small
11419,small,small
11420,small,small
11421,small,small
11422,small,small
11423,small,small
11424,small,small
11425,small,small
11426,small,small
11427,small,small
11428,small,small
11429,small,small
11430,small,small
11431,small,small
11432,small,small
11433,small,small
11434,small,small
11435,small,small
11436,small,small
11437,small,small
11438,small,small
11439,small,small
11440,small,small
11441,small,small
11442,small,small
11443,small,small
11444,small,small
11445,small,small
11446,small,small
11447,small,small
11448,small,small
11449,small,small
11450,small,small
11451,small,small
11452,small,small
11453,small,small
11454,small,small
11455,small,small
11456,small,small
11457,small,small
11458,small,small
11459,small,small
11460,small,small
11461,small,small
11462,small,small
11463,small,small
11464,small,small
11465,small,small
11466,small,small
11467,small,small
11468,small,small
11469,small,small
11470,small,small
11471,small,small
11472,small,small
11473,small,small
11474,small,small
11475,small,small
11476,small,small
11477,small,small
11478,small,small
11479,small,small
11480,small,small
11481,small,small
11482,small,small
11483,small,small
11484,small,small
11485,small,small
11486,small,small
11487,small,small
11488,small,small
11489,small,small
11490,small,small
11491,small,small
11492,small,small
11493,small,small
11494,small,small
11495,small,small
11496,small,small
11497,small,small
11498,small,small
11499,small,small
11500,small,small
11501,small,small
11502,small,small
11503,small,small
11504,small,small
11505,small,small
11506,small,small
11507,small,small
11508,small,small
11509,small,small
11510,small,small
11511,small,big
11512,small,small
11513,small,small
11514,small,small
11515,small,small
11516,small,small
11517,small,small
11518,small,small
11519,small,small
11520,small,small
11521,small,small
11522,small,small
11523,small,small
11524,small,small
11525,small,small
11526,small,small
11527,small,small
11528,small,small
11529,small,small
11530,small,small
11531,small,small
11532,small,big
11533,small,small
11534,small,small
11535,small,small
11536,small,small
11537,small,small
11538,small,small
11539,small,small
11540,small,small
11541,small,small
11542,small,small
11543,small,small
11544,small,small
11545,small,small
11546,small,small
11547,small,small
11548,small,small
11549,small,small
11550,small,small
11551,small,small
11552,small,small
11553,small,small
11554,small,small
11555,small,small
11556,small,small
11557,small,small
11558,small,small
11559,small,small
11560,small,small
11561,small,small
11562,small,small
11563,small,small
11564,small,small
11565,small,small
11566,small,small
11567,small,small
11568,small,small
11569,small,small
11570,small,small
11571,small,small
11572,small,small
11573,small,small
11574,small,small
11575,small,small
11576,small,small
11577,small,small
11578,small,small
11579,small,small
11580,small,small
11581,small,small
11582,small,small
11583,small,small
11584,small,small
11585,small,small
11586,small,small
11587,small,small
11588,small,small
11589,small,small
11590,small,small
11591,small,small
11592,small,small
11593,small,small
11594,small,small
11595,small,small
11596,small,small
11597,small,small
11598,small,small
11599,small,small
11600,small,small
11601,small,small
11602,small,small
11603,small,small
11604,small,small
11605,small,small
11606,small,small
11607,small,small
11608,small,small
11609,small,small
11610,small,small
11611,small,small
11612,small,small
11613,small,small
11614,small,small
11615,small,small
11616,small,small
11617,small,small
11618,small,small
11619,small,small
11620,small,small
11621,small,small
11622,small,small
11623,small,small
11624,small,small
11625,small,small
11626,small,small
11627,small,small
11628,small,small
11629,small,small
11630,small,small
11631,small,small
11632,small,small
11633,small,small
11634,small,small
11635,small,small
11636,small,small
11637,small,small
11638,small,small
11639,small,small
11640,small,small
11641,small,small
11642,small,small
11643,small,small
11644,small,small
11645,small,small
11646,small,small
11647,small,small
11648,small,small
11649,small,small
11650,small,small
11651,small,small
11652,small,small
11653,small,small
11654,small,small
11655,small,small
11656,small,small
11657,small,small
11658,small,small
11659,small,small
11660,small,small
11661,small,small
11662,small,small
11663,small,small
11664,small,small
11665,small,small
11666,small,small
11667,small,small
11668,small,small
11669,small,small
11670,small,small
11671,small,small
11672,small,small
11673,small,small
11674,small,small
11675,small,small
11676,small,small
11677,small,small
11678,small,small
11679,small,small
11680,small,small
11681,small,small
11682,small,small
11683,small,small
11684,small,small
11685,small,small
11686,small,small
11687,small,small
11688,small,small
11689,small,small
11690,small,small
11691,small,small
11692,small,small
11693,small,small
11694,small,small
11695,small,small
11696,small,small
11697,small,small
11698,small,small
11699,small,small
11700,small,small
11701,small,small
11702,small,small
11703,small,small
11704,small,small
11705,small,small
11706,small,small
11707,small,small
11708,small,small
11709,small,small
11710,small,small
11711,small,small
